,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,237,316038089,2019-01-01 01:55:27,49.291,-123.34414,9.1,79.1
1,240,316038089,2019-01-01 01:57:27,49.29196,-123.33661,9.1,78.2
2,244,316038089,2019-01-01 01:58:37,49.29258,-123.3321,9.2,78.1
8,273,316038089,2019-01-01 01:59:47,49.29322,-123.32775,8.9,77.1
3,251,316038089,2019-01-01 02:00:08,49.2934,-123.32653,8.9,77.4
4,256,316038089,2019-01-01 02:01:27,49.29411,-123.32164,8.9,77.2
5,262,316038089,2019-01-01 02:02:37,49.29473,-123.31738,9.0,76.5
6,265,316038089,2019-01-01 02:03:47,49.29539,-123.31304,8.8,76.7
7,268,316038089,2019-01-01 02:04:58,49.29603,-123.30873,8.8,77.0
9,278,316038089,2019-01-01 02:06:26,49.29693,-123.30335,8.8,75.3
10,286,316038089,2019-01-01 02:07:38,49.29766,-123.299,8.9,75.1
11,288,316038089,2019-01-01 02:08:48,49.29841,-123.29483,9.0,74.7
14,306,316038089,2019-01-01 02:10:38,49.2995,-123.28798,8.9,77.2
12,300,316038089,2019-01-01 02:11:48,49.30013,-123.28364,8.9,77.7
13,304,316038089,2019-01-01 02:13:26,49.30102,-123.27757,9.0,76.7
15,308,316038089,2019-01-01 02:15:17,49.30206,-123.27069,9.1,76.1
