,Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG
0,8994,538007762,2019-09-07 19:31:24,31.0997,-81.33301,13.1,302.8
1,9002,538007762,2019-09-07 19:33:05,31.10312,-81.33904,13.3,303.6
3,9064,538007762,2019-09-07 19:35:05,31.10709,-81.34601,12.4,303.2
2,9048,538007762,2019-09-07 19:38:24,31.113,-81.35615,10.7,304.6
4,9074,538007762,2019-09-07 19:41:45,31.11831,-81.36528,9.7,302.9
5,9088,538007762,2019-09-07 19:43:24,31.12067,-81.36964,9.6,302.4
6,9096,538007762,2019-09-07 19:44:34,31.12233,-81.37269,9.5,302.4
7,9101,538007762,2019-09-07 19:46:34,31.12514,-81.37788,9.5,302.0
8,9116,538007762,2019-09-07 19:47:48,31.12675,-81.38118,9.4,295.6
9,9143,538007762,2019-09-07 19:49:34,31.12818,-81.38637,10.1,286.2
10,9162,538007762,2019-09-07 19:53:01,31.1309,-81.39884,12.1,283.3
11,9165,538007762,2019-09-07 19:54:35,31.13073,-81.40475,11.3,253.2
15,9219,538007762,2019-09-07 19:55:47,31.12894,-81.40848,10.9,233.8
12,9203,538007762,2019-09-07 19:56:55,31.12675,-81.41161,11.2,230.0
13,9210,538007762,2019-09-07 19:57:57,31.12451,-81.4145,11.4,225.2
14,9217,538007762,2019-09-07 19:59:04,31.12178,-81.41715,11.4,217.3
16,9235,538007762,2019-09-07 20:00:14,31.11879,-81.41977,11.6,217.6
17,9236,538007762,2019-09-07 20:01:25,31.11578,-81.4225,11.6,218.4
18,9248,538007762,2019-09-07 20:02:34,31.11278,-81.42519,11.8,217.0
19,9263,538007762,2019-09-07 20:03:38,31.11019,-81.42786,11.9,229.0
20,9272,538007762,2019-09-07 20:04:58,31.10822,-81.43245,11.7,253.8
21,9282,538007762,2019-09-07 20:06:07,31.10742,-81.43669,11.6,256.5
22,9303,538007762,2019-09-07 20:07:15,31.10642,-81.4408,11.6,254.8
23,9304,538007762,2019-09-07 20:08:24,31.10544,-81.44501,11.7,254.3
24,9315,538007762,2019-09-07 20:09:34,31.10445,-81.44935,11.9,257.5
25,9328,538007762,2019-09-07 20:10:41,31.1048,-81.45357,11.6,286.6
26,9349,538007762,2019-09-07 20:11:44,31.10614,-81.45719,11.6,294.9
29,9369,538007762,2019-09-07 20:12:53,31.10765,-81.46119,11.7,292.2
27,9350,538007762,2019-09-07 20:14:25,31.10949,-81.4664,10.9,292.4
28,9363,538007762,2019-09-07 20:15:44,31.11095,-81.47059,10.4,292.9
30,9381,538007762,2019-09-07 20:17:54,31.11342,-81.47713,9.9,293.0
31,9399,538007762,2019-09-07 20:18:55,31.1145,-81.48009,9.6,292.9
32,9410,538007762,2019-09-07 20:20:04,31.11567,-81.48341,9.5,292.5
33,9417,538007762,2019-09-07 20:21:15,31.11686,-81.48665,9.1,293.4
34,9422,538007762,2019-09-07 20:22:23,31.11796,-81.48967,8.4,292.6
35,9435,538007762,2019-09-07 20:23:34,31.11895,-81.49254,7.9,292.3
36,9441,538007762,2019-09-07 20:24:44,31.11991,-81.49526,7.4,291.7
37,9456,538007762,2019-09-07 20:25:45,31.12068,-81.49747,7.1,292.6
38,9461,538007762,2019-09-07 20:26:54,31.12158,-81.49992,6.9,292.9
39,9466,538007762,2019-09-07 20:29:03,31.12309,-81.50409,6.1,293.2
41,9490,538007762,2019-09-07 20:30:34,31.12408,-81.50673,5.6,294.0
40,9488,538007762,2019-09-07 20:32:24,31.12519,-81.50967,5.1,293.5
42,9497,538007762,2019-09-07 20:33:34,31.12584,-81.51139,4.9,293.4
43,9520,538007762,2019-09-07 20:36:24,31.12733,-81.51528,4.3,293.9
44,9527,538007762,2019-09-07 20:38:35,31.12831,-81.5179,3.6,296.6
45,9536,538007762,2019-09-07 20:39:38,31.12876,-81.51864,2.1,315.6
46,9544,538007762,2019-09-07 20:40:48,31.12915,-81.51869,0.9,37.4
47,9563,538007762,2019-09-07 20:44:21,31.12905,-81.5182,0.9,276.1
