,MMSI,BaseDateTime,LAT,LON,SOG,COG
4,367305420,2019-09-07T00:00:07,31.14346,-81.49677,0.0,265.5
11,367305420,2019-09-07T00:01:17,31.14346,-81.49676,0.0,336.6
24,367305420,2019-09-07T00:02:27,31.14345,-81.49677,0.0,215.3
33,367305420,2019-09-07T00:03:36,31.14345,-81.49678,0.0,357.5
41,367305420,2019-09-07T00:04:46,31.14345,-81.49676,0.0,229.2
57,367305420,2019-09-07T00:06:56,31.14345,-81.49677,0.0,247.0
63,367305420,2019-09-07T00:05:47,31.14346,-81.49676,0.0,312.2
69,367305420,2019-09-07T00:08:07,31.14345,-81.49677,0.0,239.0
75,367305420,2019-09-07T00:09:17,31.14345,-81.49677,0.0,250.5
87,367305420,2019-09-07T00:10:47,31.14346,-81.49677,0.0,244.8
98,367305420,2019-09-07T00:11:57,31.14345,-81.49676,0.0,4.3
107,367305420,2019-09-07T00:13:07,31.14345,-81.49676,0.0,201.7
108,367305420,2019-09-07T00:14:16,31.14345,-81.49676,0.0,241.4
123,367305420,2019-09-07T00:15:27,31.14345,-81.49677,0.0,268.5
129,367305420,2019-09-07T00:17:56,31.14345,-81.49676,0.0,262.2
132,367305420,2019-09-07T00:16:36,31.14346,-81.49677,0.0,356.3
149,367305420,2019-09-07T00:19:36,31.14345,-81.49677,0.0,32.2
156,367305420,2019-09-07T00:20:56,31.14345,-81.49676,0.0,196.0
174,367305420,2019-09-07T00:22:27,31.14345,-81.49677,0.0,291.5
179,367305420,2019-09-07T00:23:36,31.14345,-81.49677,0.0,223.3
189,367305420,2019-09-07T00:24:46,31.14345,-81.49678,0.0,252.8
195,367305420,2019-09-07T00:26:06,31.14345,-81.49677,0.0,16.0
207,367305420,2019-09-07T00:27:27,31.14346,-81.49676,0.0,289.3
213,367305420,2019-09-07T00:28:36,31.14344,-81.49677,0.0,213.0
224,367305420,2019-09-07T00:30:27,31.14345,-81.49678,0.0,260.8
232,367305420,2019-09-07T00:31:46,31.14345,-81.49677,0.0,216.0
245,367305420,2019-09-07T00:33:16,31.14346,-81.49677,0.0,260.3
257,367305420,2019-09-07T00:35:46,31.14346,-81.49676,0.0,307.3
289,367305420,2019-09-07T00:37:46,31.14346,-81.49677,0.0,23.3
291,367305420,2019-09-07T00:39:36,31.14346,-81.49677,0.0,257.2
295,367305420,2019-09-07T00:40:46,31.14345,-81.49676,0.0,46.6
306,367305420,2019-09-07T00:42:27,31.14345,-81.49677,0.0,330.5
312,367305420,2019-09-07T00:44:27,31.14345,-81.49676,0.0,291.8
336,367305420,2019-09-07T00:47:37,31.14346,-81.49676,0.0,266.0
349,367305420,2019-09-07T00:49:17,31.14345,-81.49675,0.0,313.6
357,367305420,2019-09-07T00:50:26,31.14345,-81.49677,0.0,269.0
374,367305420,2019-09-07T00:52:26,31.14344,-81.49676,0.2,193.1
402,367305420,2019-09-07T00:56:16,31.13991,-81.49639,4.8,169.7
406,367305420,2019-09-07T00:57:56,31.13773,-81.49604,4.7,173.7
416,367305420,2019-09-07T00:59:56,31.13494,-81.49519,6.0,162.4
440,367305420,2019-09-07T01:00:07,31.13465,-81.49508,6.0,162.1
441,367305420,2019-09-07T01:01:16,31.13279,-81.49452,6.0,167.0
457,367305420,2019-09-07T01:02:27,31.13087,-81.49393,6.1,165.2
475,367305420,2019-09-07T01:04:57,31.12618,-81.49221,7.2,155.0
488,367305420,2019-09-07T01:03:37,31.12868,-81.49328,7.2,166.0
489,367305420,2019-09-07T01:06:16,31.12378,-81.4909,7.3,156.2
494,367305420,2019-09-07T01:07:46,31.12104,-81.48926,7.0,148.7
519,367305420,2019-09-07T01:08:57,31.11931,-81.48793,6.3,147.5
532,367305420,2019-09-07T01:10:07,31.11758,-81.48645,6.7,136.6
534,367305420,2019-09-07T01:11:16,31.1165,-81.48433,6.9,115.0
546,367305420,2019-09-07T01:12:36,31.11561,-81.48149,7.0,97.4
560,367305420,2019-09-07T01:13:48,31.11543,-81.47883,6.6,97.7
567,367305420,2019-09-07T01:15:16,31.1148,-81.4763,5.2,108.6
577,367305420,2019-09-07T01:16:26,31.1143,-81.47474,3.4,110.3
590,367305420,2019-09-07T01:18:57,31.11349,-81.47302,2.5,123.3
602,367305420,2019-09-07T01:17:47,31.11396,-81.4738,1.8,117.7
610,367305420,2019-09-07T01:20:26,31.11302,-81.47198,2.3,114.5
617,367305420,2019-09-07T01:21:27,31.11281,-81.47133,2.6,113.1
628,367305420,2019-09-07T01:22:36,31.11241,-81.47053,2.3,128.8
640,367305420,2019-09-07T01:24:27,31.11171,-81.47213,8.1,282.4
658,367305420,2019-09-07T01:25:36,31.1126,-81.47496,7.4,288.6
665,367305420,2019-09-07T01:26:47,31.1135,-81.47747,6.9,293.3
670,367305420,2019-09-07T01:28:37,31.11476,-81.48086,5.5,290.7
694,367305420,2019-09-07T01:31:26,31.11649,-81.48586,5.7,287.9
706,367305420,2019-09-07T01:32:57,31.11733,-81.48853,5.8,296.6
723,367305420,2019-09-07T01:34:37,31.11911,-81.49034,4.7,335.0
743,367305420,2019-09-07T01:35:47,31.12044,-81.49081,4.3,338.9
752,367305420,2019-09-07T01:36:57,31.12183,-81.49135,4.0,341.2
754,367305420,2019-09-07T01:39:06,31.12411,-81.49204,3.8,351.5
773,367305420,2019-09-07T01:40:17,31.12525,-81.49237,3.5,341.8
779,367305420,2019-09-07T01:42:06,31.12677,-81.49275,2.8,349.7
800,367305420,2019-09-07T01:44:36,31.12825,-81.49298,1.9,342.8
809,367305420,2019-09-07T01:46:07,31.12897,-81.49342,3.4,304.2
817,367305420,2019-09-07T01:47:57,31.13017,-81.49363,1.5,357.0
858,367305420,2019-09-07T01:49:06,31.13062,-81.49372,1.2,351.1
865,367305420,2019-09-07T01:52:17,31.13133,-81.49357,0.7,14.3
883,367305420,2019-09-07T01:54:57,31.13144,-81.49347,0.1,67.0
894,367305420,2019-09-07T01:56:57,31.13144,-81.4934,0.1,99.0
916,367305420,2019-09-07T01:59:57,31.13144,-81.49335,0.1,333.2
921,367305420,2019-09-07T01:58:46,31.13145,-81.49336,0.1,60.4
943,367305420,2019-09-07T02:01:17,31.13141,-81.49333,0.1,120.2
945,367305420,2019-09-07T02:00:06,31.13145,-81.49335,0.0,346.5
968,367305420,2019-09-07T02:03:36,31.13154,-81.4934,0.0,297.6
970,367305420,2019-09-07T02:02:26,31.13148,-81.49334,0.5,326.7
977,367305420,2019-09-07T02:04:47,31.13151,-81.4934,0.0,340.3
994,367305420,2019-09-07T02:05:57,31.13151,-81.49339,0.0,8.1
1007,367305420,2019-09-07T02:08:47,31.13153,-81.4934,0.0,278.0
1026,367305420,2019-09-07T02:07:26,31.13152,-81.49339,0.0,346.0
1030,367305420,2019-09-07T02:09:57,31.13155,-81.49339,0.0,313.2
1040,367305420,2019-09-07T02:11:06,31.13153,-81.49338,0.1,330.1
1053,367305420,2019-09-07T02:12:46,31.13154,-81.4934,0.0,278.1
1069,367305420,2019-09-07T02:13:57,31.13154,-81.49343,0.3,260.0
1081,367305420,2019-09-07T02:16:16,31.13095,-81.49345,1.2,167.2
1097,367305420,2019-09-07T02:17:17,31.13071,-81.49335,0.7,155.3
1104,367305420,2019-09-07T02:18:26,31.13056,-81.49324,0.5,141.4
1112,367305420,2019-09-07T02:15:06,31.13145,-81.49349,1.1,184.2
1124,367305420,2019-09-07T02:20:26,31.13035,-81.493,0.4,144.6
1135,367305420,2019-09-07T02:22:27,31.13018,-81.49294,0.4,167.4
1166,367305420,2019-09-07T02:23:57,31.12913,-81.4927,3.5,173.9
1181,367305420,2019-09-07T02:27:57,31.12516,-81.49137,3.7,153.9
1186,367305420,2019-09-07T02:25:27,31.12766,-81.49218,3.7,166.3
1192,367305420,2019-09-07T02:29:07,31.1241,-81.49087,3.1,161.4
1211,367305420,2019-09-07T02:31:07,31.12285,-81.49046,2.1,161.0
1213,367305420,2019-09-07T02:32:17,31.12191,-81.49019,3.3,172.1
1225,367305420,2019-09-07T02:33:26,31.1211,-81.49005,1.9,168.9
1237,367305420,2019-09-07T02:34:47,31.12062,-81.48995,0.9,171.3
1250,367305420,2019-09-07T02:36:26,31.1203,-81.48991,0.6,174.3
1259,367305420,2019-09-07T02:37:57,31.12012,-81.48989,0.4,169.9
1268,367305420,2019-09-07T02:39:47,31.11997,-81.48985,0.3,166.4
1300,367305420,2019-09-07T02:40:57,31.11991,-81.48983,0.2,159.9
1315,367305420,2019-09-07T02:42:57,31.11993,-81.4898,0.8,355.2
1316,367305420,2019-09-07T02:44:27,31.1202,-81.48985,0.6,347.8
1336,367305420,2019-09-07T02:47:17,31.12058,-81.48998,0.5,341.4
1344,367305420,2019-09-07T02:48:27,31.12072,-81.49004,0.4,338.3
1353,367305420,2019-09-07T02:49:36,31.12083,-81.4901,0.4,337.6
1361,367305420,2019-09-07T02:50:57,31.12077,-81.48985,1.5,120.7
1404,367305420,2019-09-07T02:52:07,31.12025,-81.4895,2.5,174.2
1410,367305420,2019-09-07T02:53:17,31.11948,-81.48978,2.0,208.5
1418,367305420,2019-09-07T02:54:28,31.11893,-81.49058,4.3,238.2
1422,367305420,2019-09-07T02:57:46,31.12126,-81.49789,7.5,294.7
